��Brand,product_id,catalog_number,description,image
Stearns,2134242,108705100294,STEARNS 108705100294 BRK-RL TAC MACHVACL H 130203,
Stearns,2134243,108705100296,STEARNS 108705100296 BRK-VERT BHTRWARN SW 130623,
Stearns,2134244,108705100297,STEARNS 108705100297 BRK-RL TACH MACHSOL SW 133036,
Stearns,2134245,108705100298,STEARNS 108705100298 BRK-DI STA DISC&STD PR PL 133227,
Stearns,2134246,108705100301,STEARNS 108705100301 BRK-OLD SPLN DISCNO HUB 135326,
Stearns,2134247,108705100303,STEARNS 108705100303 BRK-HUB W/O SL-TURNCL H 137431,
Stearns,2134248,108705100305,STEARNS 108705100305 BRK-THRU SHAFT/TACH MTG 137743,
Stearns,2134249,108705100306,STEARNS 108705100306 BRK-VBTHRUSIDE REL 139786,
Stearns,2134250,108705100309,STEARNS 108705100309 BRK-REL TACH W/THRUVA 140389,
Stearns,2134251,108705100310,STEARNS 108705100310 BR-SQUARE FRIC DISCNOHUB 141802,
Stearns,2134252,108705100312,STEARNS 108705100312 BRK-RL TACH W/THRU SHAFT 150689,
Stearns,2134253,108705100313,STEARNS 108705100313 BRK-CLASS H115V SPC HTR 152378,
Stearns,2134254,108705100314,STEARNS 108705100314 BRK-CLASS H115V SPC HTR 153591,
Stearns,2134255,108705100315,STEARNS 108705100315 BRK-ODD VOLT 440V @ 50HZ 154674,
Stearns,2134256,108705100316,STEARNS 108705100316 BK-RL TACH MACHCL HSPLN 154681,
Stearns,2134257,108705100319,STEARNS 108705100319 BRK-LESS HUBHI INRT SPLN 156499,
Stearns,2134258,108705100320,STEARNS 108705100320 BRK-TACH MTGODD 120V60HZ 164728,
Stearns,2134259,108705100321,STEARNS 108705100321 BRK-RL TACH W/THRU SHAFT 168002,
Stearns,2134260,108705100322,STEARNS 108705100322 BR-SQUARE FRIC DISCNOHUB 168500,
Stearns,2134261,108705100323,STEARNS 108705100323 BRK-INT RELCARRIERCL H 168614,
Stearns,2134262,108705100324,STEARNS 108705100324 BRK-RL TACH MACHCL H 168733,
Stearns,2134263,108705100326,STEARNS 108705100326 BRK-VERT.ABOVEADAPTER 169155,
Stearns,2134264,108705100327,STEARNS 108705100327 OMIT EXT RLCARRCL HV/A 169661,
Stearns,2134265,108705100328,STEARNS 108705100328 BRK-41.25MM BORE 169841,
Stearns,2134266,108705100329,STEARNS 108705100329 BRK-RL TACH MACHWARN SW 170664,
Stearns,2134267,108705100330,STEARNS 108705100330 BRK-VASIDE RELTHRU SHFT 172102,
Stearns,2134268,108705100331,STEARNS 108705100331 BRK-NO HUBCL HCI ENDPLT 173591,
Stearns,2134269,108705100332,STEARNS 108705100332 BRK-OLD SPLN DISCNO HUB 175784,
Stearns,2134270,108705100333,STEARNS 108705100333 BRK-TACHTHRU SHAFT 176178,
Stearns,2134271,108705100334,STEARNS 108705100334 BRK-RL TACH MACHV.ABOVE 191837,
Stearns,2134272,108705100335,STEARNS 108705100335 BRK-RL TACH W/THRU SHAFT 191861,
Stearns,2134273,108705100336,STEARNS 108705100336 BRK-STD/KIT-ADAPT W/#11 192256,
Stearns,2134274,108705100339,STEARNS 108705100339 TACH MTG FOR ENCODER MTG. 195483,
Stearns,2134275,108705100340,STEARNS 108705100340 CL HHI-INERTIALESS HUB 195623,
Stearns,2134276,108705100341,STEARNS 108705100341 CL HHI-INERTIALESS HUB 195708,
Stearns,2134277,108705100342,STEARNS 108705100342 BRK-VERT BHTRWARN SW 196354,
Stearns,2134278,108705100343,STEARNS 108705100343 BRK-WARN SW & SPACE HTR 196353,
Stearns,2134279,108705100344,STEARNS 108705100344 BRK-TACH & THRU SHAFT 197988,
Stearns,2134280,108705100345,STEARNS 108705100345 SVR-VERT.ABOVEHI-INERIA 197969,
Stearns,2134281,108705100347,STEARNS 108705100347 TACH MTG FOR ENCODER MTG. 199654,
Stearns,2134282,108705100349,STEARNS 108705100349 BRK-CLASS HZINC CARRIER 210767,
Stearns,2134283,108705100350,STEARNS 108705100350 BRK-RL TACH MACH. 212117,
Stearns,2134284,108705100351,STEARNS 108705100351 BRK-INTERNAL REL 212425,
Stearns,2134285,108705100353,STEARNS 108705100353 VERT AWEAR SWTIRE PR 214991,
Stearns,2134286,108705100354,STEARNS 108705100354 TACH MTG FOR ENCODER MTG. 216367,
Stearns,2134287,108705100355,STEARNS 108705100355 BRK-RL TACH MACH 216538,
Stearns,2134288,108705100356,STEARNS 108705100356 V.ABOVEWEAR SW400V@50HZ 217069,
Stearns,2134289,108705100357,STEARNS 108705100357 BRK-CL HBLACK PAINT 217443,
Stearns,2134290,108705100358,STEARNS 108705100358 BRK-RL TACH W/THRU SHAFT 218713,
Stearns,2134291,108705100360,STEARNS 108705100360 4 TAC MTG BOLTS&THRU SHFT 260015,
Stearns,2134292,108705100361,STEARNS 108705100361 BRK-CLHDEADMANLESS HUB 260353,
Stearns,2134293,108705100362,STEARNS 108705100362 BRK-VERT.ABOVESWHTR 206300,
Stearns,2134294,108705100363,STEARNS 108705100363 BRK-RL TACH MACH. 223910,
Stearns,2134295,108705100364,STEARNS 108705100364 BRK-RL TACH W/THRU SHAFT 231119,
Stearns,2134296,108705100365,STEARNS 108705100365 BRK-TACH & THRU SHAFT 232013,
Stearns,2134297,108705100366,STEARNS 108705100366 BRK-C.I.ENDPLTTACHTHERM 232209,
Stearns,2134298,108705100367,STEARNS 108705100367 4 TAC MTG BOLTS&THRU SHFT 233239,
Stearns,2134299,108705100368,STEARNS 108705100368 BRK-LESS HUBHI INRT SPLN 234385,
Stearns,2134300,108705100371,STEARNS 108705100371 CI ENDPLTHI-INERTIACLH 257085,
Stearns,2134301,108705100373,STEARNS 108705100373 BRK-VERT.BELOW400V@50HZ 257487,
Stearns,2134302,108705100374,STEARNS 108705100374 BRK-THRUSQ DISCLESS HUB 259013,
Stearns,2134303,108705100375,STEARNS 108705100375 4 TAC MTG BOLTS&THRU SHFT 270315,
Stearns,2134304,108705100376,STEARNS 108705100376 BRK-SQ.HVY DTYCLH480V60 271335,
Stearns,2134305,108705100377,STEARNS 108705100377 BRK-IRCARRIERCL H 280877,
Stearns,2134306,108705100378,STEARNS 108705100378 BRK-RL TACH W/THRU SHAFT 282972,
Stearns,2134307,108705100379,STEARNS 108705100379 BRK-INT RELCARCLH W/LDS 283181,
Stearns,2134308,108705100380,STEARNS 108705100380 SVR-SQ. HUB & FRIC DISC 283370,
Stearns,2134309,108705100381,STEARNS 108705100381 BRK-TACH & THRU SHAFT 283628,
Stearns,2134310,108705100382,STEARNS 108705100382 BRK-SQUARE HUB&FRIC DISC 284178,
Stearns,2134311,108705100383,STEARNS 108705100383 BRK-VERT BELOWCLASS H 284396,
Stearns,2134312,108705100386,STEARNS 108705100386 BRK-I/RCARRIERCLH W/LDS 286181,
Stearns,2134313,108705100387,STEARNS 108705100387 BRK-TACH MTGTHRU SHAFT 286184,
Stearns,2134314,108705100389,STEARNS 108705100389 BRK-INT RELCARCLH W/LDS 284859,
Stearns,2134315,108705103 QF,STEARNS 108705103 QF BRAKE ASSY LESS HUB 8061442,
Stearns,2134318,108705103GQF,STEARNS 108705103GQF BRAKE ASSY-STD 8028335,
Stearns,2134324,108705103002,STEARNS 108705103002 BRK-WARNING SWDERATE 8028339,
Stearns,2134325,108705103003,STEARNS 108705103003 BRK-M MODWARNING SWHTR 8028340,
Stearns,2134327,108705104003,STEARNS 108705104003 BRK-20#FTHD DISCCLASS H 8040461,
Stearns,2134328,108705105 QF,STEARNS 108705105 QF BRAKE ASSY-STD-LESS HUB 8028341,
Stearns,2134335,108705105002,STEARNS 108705105002 BRK-VATHRU SHFTSIDE REL 8072110,
Stearns,2134336,108705105004,STEARNS 108705105004 SVR-BRK-V/ATHRU SHAFT 8096356,
Stearns,2134337,108705105005,STEARNS 108705105005 SVR-BRK-ODD VLT 220V 60HZ 8011652,
Stearns,2134338,108705105006,STEARNS 108705105006 SVR-BRK-SIDE RELHTR 115V 127636,
Stearns,2134339,108705105008,STEARNS 108705105008 BRK-CL HHEAVY DUTY DISC 191580,
Stearns,2134340,108705107 QF,STEARNS 108705107 QF BRAKE ASSY-STD-LESS HUB 8028345,
Stearns,2134354,108705107003,STEARNS 108705107003 BRK-VERT ASQ HUB&DISCS 134272,
Stearns,2134355,108705110 LG,STEARNS 108705110 LG BRAKE ASSY-INT-LESS HUB 8072312,
Stearns,2134357,108705110001,STEARNS 108705110001 METRIC REGWEAR SWPILOT 8047020,
Stearns,2134358,108705110002,STEARNS 108705110002 METRIC REGW SWPILOTVA 8003620,
Stearns,2134359,108705190 LF,STEARNS 108705190 LF BRAKE ASSY-INT-LESS HUB 8028361,
Stearns,2134367,108705190HPF,STEARNS 108705190HPF BRAKE ASSY-INT 286263,
Stearns,2134370,1087052A0 FF,STEARNS 1087052A0 FF BRAKE ASSY-INT-LESS HUB 8044581,
Stearns,2134371,1087052A0 QF,STEARNS 1087052A0 QF BRAKE ASSY-INT-LESS HUB 8028367,
Stearns,2134375,1087052A0ENF,STEARNS 1087052A0ENF BRAKE ASSY-INT 8028370,
Stearns,2134398,1087052B0 QF,STEARNS 1087052B0 QF BRAKE ASSY-INT-LESS HUB 8073351,
Stearns,2134415,1087052G0 QF,STEARNS 1087052G0 QF BRAKE ASSY-INT-LESS HUB 8017194,
Stearns,2134438,1087052J0HBF,STEARNS 1087052J0HBF BRAKE ASSY-INT 282897,
Stearns,2134440,1087052K0DQF,STEARNS 1087052K0DQF SVR-BRAKE ASSY-INT 171768,
Stearns,2134471,1087052W0ELF,STEARNS 1087052W0ELF BRAKE ASSY-INT 282862,
Stearns,2134541,108705200002,STEARNS 108705200002 BRK-RL TACH MACHW/ HUB 8028460,
Stearns,2134542,108705200014,STEARNS 108705200014 BRK-LA TACH MACHVERT A 8028461,
Stearns,2134543,108705200031,STEARNS 108705200031 BRK-MISC MODS-PEARLSON 8028469,
Stearns,2134544,108705200040,STEARNS 108705200040 BRK-VERT ABOVETHRU SHAFT 8028476,
Stearns,2134545,108705200042,STEARNS 108705200042 BRK-THRU SHAFT32.025MM B 8028477,
Stearns,2134546,108705200050,STEARNS 108705200050 BRK-VERT ABOVETHRU SHAFT 8028482,
Stearns,2134547,108705200054,STEARNS 108705200054 BRK-VERT ASPACE HTR 115V 8028485,
Stearns,2134548,108705200059,STEARNS 108705200059 BRK-VERT ASPACE HTR 115V 283048,
Stearns,2134549,108705200062,STEARNS 108705200062 BRK-TACH MACHWARN SW 8028491,
Stearns,2134550,108705200076,STEARNS 108705200076 BRK-VERT ABOVETHRU SHAFT 126995,
Stearns,2134551,108705200077,STEARNS 108705200077 BRK-VERT A4 INTEG LDW 8028499,
Stearns,2134552,108705200078,STEARNS 108705200078 VASIDE RLT/BLOCK4LDS 8028500,
Stearns,2134553,108705200081,STEARNS 108705200081 BRK-RL TACH MCHVAW/ HUB 8028503,
Stearns,2134554,108705200086,STEARNS 108705200086 BRK-AUTO DRAIN110V HTR 8009281,
Stearns,2134555,108705200092,STEARNS 108705200092 BRK-RL TACH MCHVAW/ HUB 8028514,
Stearns,2134556,108705200093,STEARNS 108705200093 BRK-VERT A4 INTEG LDW 8028515,
Stearns,2134557,108705200101,STEARNS 108705200101 BRK-LA TACH MACHHORIZ 8028522,
Stearns,2134558,108705200102,STEARNS 108705200102 BRK-SOL ACT WARNING SW/NC 8028523,
Stearns,2134559,108705200103,STEARNS 108705200103 BRK-VERT A4 INTEG LDW 8028524,
Stearns,2134560,108705200104,STEARNS 108705200104 BRK-CARR RINGSNO RELHTR 8028525,
Stearns,2134561,108705200109,STEARNS 108705200109 BRK-RL TAC MCHVAW/O HUB 8028530,
Stearns,2134562,108705200113,STEARNS 108705200113 BRK-THRU SHAFTREL ROD SW 8028534,
Stearns,2134563,108705200114,STEARNS 108705200114 BRK-SOL WN SW & RL ROD SW 8028535,
Stearns,2134564,108705200118,STEARNS 108705200118 BRK-RL TACH MACHW/O HUB 8039684,
Stearns,2134565,108705200124,STEARNS 108705200124 BRK-A & Q MODHTRWARN SW 8046032,
Stearns,2134566,108705200125,STEARNS 108705200125 BRK-Z MODHTR & WARN SW 8046246,
Stearns,2134567,108705200130,STEARNS 108705200130 BRK-THRU SHAFTSOL SW-NO 8048216,
Stearns,2134568,108705200131,STEARNS 108705200131 BRK-THRU SHAFTVASW-NO 8048218,
Stearns,2134569,108705200135,STEARNS 108705200135 BRK-G MODWEAR IND SWCLH 8065399,
Stearns,2134570,108705200139,STEARNS 108705200139 BRK-SR/ADAPT400V 50/60HZ 8066666,
Stearns,2134571,108705200140,STEARNS 108705200140 BR-TACH MACHVACLHNOHUB 8066860,
Stearns,2134572,108705200141,STEARNS 108705200141 BRK-SR/ADAPT230V 50/60HZ 8066861,
Stearns,2134573,108705200145,STEARNS 108705200145 BRK-RL TAC MCHSWW/O HUB 8067440,
Stearns,2134574,108705200148,STEARNS 108705200148 BRK-RL TACH MACH W/2^HL 8067674,
Stearns,2134575,108705200150,STEARNS 108705200150 VAT/BLOCK220V60&50-48^L 8067946,
Stearns,2134576,108705200151,STEARNS 108705200151 VAS/RT/BL400V60&50-4L 8068046,
Stearns,2134577,108705200152,STEARNS 108705200152 BRK-SIDE REL4 INTEG LDW 8068488,
Stearns,2134578,108705200154,STEARNS 108705200154 HIQ & S MODSSOL&RR SWS 8068971,
Stearns,2134579,108705200157,STEARNS 108705200157 SVR-SPLNSWHTRCL HFUNG 8069314,
Stearns,2134580,108705200158,STEARNS 108705200158 VAT/BLOCK220V60&50-48^L 8069340,
Stearns,2134581,108705200160,STEARNS 108705200160 BRK-VERT A230V HTRNOHUB 8070767,
Stearns,2134582,108705200161,STEARNS 108705200161 BRK-THERMAL PROTECT SW-NC 8070880,
Stearns,2134583,108705200162,STEARNS 108705200162 S/RT/BL400V 60&50HZ-4L 8071134,
Stearns,2134584,108705200163,STEARNS 108705200163 BRK-STD BRK & ADAPTER KIT 8072323,
Stearns,2134585,108705200164,STEARNS 108705200164 IR RODG MODWEAR SWCL H 8072752,
Stearns,2134586,108705200165,STEARNS 108705200165 VA220V @ 50&60HZNO HUB 8072945,
Stearns,2134587,108705200166,STEARNS 108705200166 BRK-PEARLSON MODS400V50 8073429,
Stearns,2134588,108705200168,STEARNS 108705200168 BRK-TACH MACHVA550V60HZ 8074797,
Stearns,2134589,108705200170,STEARNS 108705200170 BRK-ODD 480V @ 60HZ 8087998,
Stearns,2134590,108705200171,STEARNS 108705200171 BRK-STD BRK & ADAPTER KIT 8088087,
Stearns,2134591,108705200172,STEARNS 108705200172 BISSC BRK-SPLN HUB & DISC 8088172,
Stearns,2134592,108705200173,STEARNS 108705200173 RL TACH MACHW/ SPLN HUB 8088949,
Stearns,2134593,108705200174,STEARNS 108705200174 BRK-TACH MACHSPLNSW/NO 8089176,
Stearns,2134594,108705200176,STEARNS 108705200176 BISSC BRK/VERT BELOW MTG 8089228,
Stearns,2134595,108705200180,STEARNS 108705200180 BR-VA4LDSHI DISCNOHUB 8094306,
Stearns,2134596,108705200183,STEARNS 108705200183 J MODVACL HFUNGUS PROT 8094562,
Stearns,2134597,108705200184,STEARNS 108705200184 BRK-RL TACH MACHSPLN HUB 8094775,
Stearns,2134598,108705200185,STEARNS 108705200185 BRK-RL TACH MACHSPLN HUB 8095040,
Stearns,2134599,108705200186,STEARNS 108705200186 SR230V 50/60-4LHI DISC 8095484,
Stearns,2134600,108705200188,STEARNS 108705200188 VERT BSTD END PL W/O DRN 8097188,
Stearns,2134601,108705200189,STEARNS 108705200189 BRK-MQ&W MODS240V@50HZ 8097277,
Stearns,2134602,108705200190,STEARNS 108705200190 BRK-STD BRK & ADAPTER KIT 8097434,
Stearns,2134603,108705200191,STEARNS 108705200191 BR-STNL PIN&NI PL SPRHTR 8097435,
Stearns,2134604,108705200192,STEARNS 108705200192 VAT/BLOCK220V60&50-48^L 8097482,
Stearns,2134605,108705200194,STEARNS 108705200194 BRK-STNL PINION115V HTR 8097921,
Stearns,2134606,108705200195,STEARNS 108705200195 Q MODHTRSOL&RL ROD SWS 8098017,
